"daily"
Date,Crop,Stage,ETa/ETc,Tavg,Precip,Mois_1,RootDep,Recharge,PercolationRate_1,PercolationRate_2,PercolationRate_3,PercolationRate_4,PercolationRate_5,G-Iso,G-Mono,JJV-Iso,JJV-Mono
1996-05-28,wheat/winter wheat,3,0.99,8.1,3.3,0.239,8,1.256,1.937,1.746,1.689,1.724,1.756,0,0.56324,0,0.55615
1996-05-29,wheat/winter wheat,3,0.98,11.8,0,0.213,9,1.457,0.13,0.362,0.553,0.728,0.871,0,0.81999,0,0.78783
1996-05-30,wheat/winter wheat,3,0.97,18,0,0.195,9,1.335,0,0,0.039,0.18,0.294,0,1.47006,0,1.4251
1996-05-31,wheat/winter wheat,3,0.97,21.1,0,0.16,9,1.113,0,0,0,0.056,0.12,0,2.09304,0,1.95831
1996-06-01,wheat/winter wheat,3,0.96,15.9,0.3,0.14,9,0.903,0,0,0,0.001,0.018,0,1.34261,0,1.28806
1996-06-02,wheat/winter wheat,3,0.96,12.4,2.5,0.152,9,0.733,0,0,0,0,0.001,0,0.9967,0,0.98051
1996-06-03,wheat/winter wheat,3,0.97,12,3.9,0.181,9,0.602,0,0,0,0,0,0,0.98323,0,0.97175
1996-06-04,wheat/winter wheat,3,0.96,15.5,0,0.154,9,0.501,0,0,0,0,0,0,1.43786,0,1.36573
1996-06-05,wheat/winter wheat,3,0.95,17.6,0,0.129,10,0.423,0,0,0,0,0,0,1.82009,0,1.72717
1996-06-06,wheat/winter wheat,4,0.95,19.9,0,0.098,10,0.36,0,0,0,0,0,0,2.52788,0,2.36446
1996-06-07,wheat/winter wheat,4,0.95,22.2,0,0.073,10,0.31,0,0,0,0,0,0,3.28087,0,3.0574
1996-06-08,wheat/winter wheat,4,0.67,23.9,1.3,0.074,10,0.268,0,0,0,0,0,0,3.97726,0,3.71119
1996-06-09,wheat/winter wheat,4,0.68,21.4,0.2,0.069,10,0.232,0,0,0,0,0,0,3.20201,0,3.04939
1996-06-10,wheat/winter wheat,4,0.6,20.5,0.1,0.068,10,0.202,0,0,0,0,0,0,3.04711,0,2.88433
1996-06-11,wheat/winter wheat,4,0.59,21.7,0,0.067,11,0.176,0,0,0,0,0,0,3.51045,0,3.29264
1996-06-12,wheat/winter wheat,4,0.6,20.9,0.1,0.066,11,0.154,0,0,0,0,0,0,3.28617,0,3.12616
1996-06-13,wheat/winter wheat,4,0.67,13,1.4,0.071,11,0.136,0,0,0,0,0,0,1.61782,0,1.55814
1996-06-14,wheat/winter wheat,4,0.61,12.7,0,0.07,11,0.119,0,0,0,0,0,0,1.58454,0,1.53242
1996-06-15,wheat/winter wheat,4,0.6,14.3,0,0.069,11,0.105,0,0,0,0,0,0,1.87391,0,1.78361
1996-06-16,wheat/winter wheat,4,0.6,14.1,0,0.068,11,0.093,0,0,0,0,0,0,1.84457,0,1.7654
1996-06-17,wheat/winter wheat,4,0.6,15.2,0,0.067,11,0.083,0,0,0,0,0,0,2.04439,0,1.95869
1996-06-18,wheat/winter wheat,5,0.62,15.6,0.3,0.066,12,0.074,0,0,0,0,0,0,2.25225,0,2.17105
1996-06-19,wheat/winter wheat,5,0.68,11.7,0.5,0.066,12,0.066,0,0,0,0,0,0,1.55249,0,1.52827
1996-06-20,wheat/winter wheat,5,0.59,11.4,0,0.065,12,0.058,0,0,0,0,0,0,1.52322,0,1.48696
1996-06-21,wheat/winter wheat,5,0.71,11.2,1.1,0.067,12,0.052,0,0,0,0,0,0,1.49301,0,1.45942
1996-06-22,wheat/winter wheat,5,0.58,11.8,0,0.066,12,0.047,0,0,0,0,0,0,1.57339,0,1.53891
1996-06-23,wheat/winter wheat,5,0.57,12.1,0,0.066,12,0.042,0,0,0,0,0,0,1.60174,0,1.57896
1996-06-24,wheat/winter wheat,5,0.57,12,0,0.066,12,0.038,0,0,0,0,0,0,1.58906,0,1.56217
1996-06-25,wheat/winter wheat,5,0.57,13.9,0,0.065,12,0.035,0,0,0,0,0,0,1.88367,0,1.84968
1996-06-26,wheat/winter wheat,5,0.56,14.5,0,0.065,12,0.031,0,0,0,0,0,0,2.0169,0,1.94712
1996-06-27,wheat/winter wheat,5,0.56,14.5,0,0.064,12,0.029,0,0,0,0,0,0,1.9949,0,1.94063
1996-06-28,wheat/winter wheat,5,0.55,13.4,0,0.063,12,0.026,0,0,0,0,0,0,1.80411,0,1.75067
1996-06-29,wheat/winter wheat,5,0.7,14.3,28.3,0.246,12,0.024,9.151,0,0,0,0,0,1.92465,0,1.88973
1996-06-30,wheat/winter wheat,5,0.93,12.5,1.7,0.236,12,0.022,1.202,0,0,0,0,0,1.62659,0,1.59874
1996-07-01,wheat/winter wheat,5,0.92,14.1,2.6,0.231,12,0.02,1.162,0,0,0,0,0,1.88901,0,1.83596
1996-07-02,wheat/winter wheat,5,0.91,13,1.7,0.225,12,0.019,0.155,0,0,0,0,0,1.70301,0,1.65249
1996-07-03,wheat/winter wheat,5,0.88,14.7,0,0.204,12,0.017,0,0,0,0,0,0,1.98393,0,1.91267
1996-07-04,wheat/winter wheat,5,0.88,17.7,0.3,0.186,12,0.016,0,0,0,0,0,0,2.56556,0,2.48683
1996-07-05,wheat/winter wheat,5,1.04,18.6,33.5,0.37,12,0.015,10,3.724,0,0,0,0,2.79414,0,2.67362
1996-07-06,wheat/winter wheat,5,0.93,14.1,4.4,0.308,12,0.014,10,9.847,0.258,0,0,0,1.79469,0,1.76589
1996-07-07,wheat/winter wheat,5,0.98,14,0.1,0.228,12,0.013,6.212,6.2,5.508,0,0,0,1.79107,0,1.73193
1996-07-08,wheat/winter wheat,5,1,12,15.5,0.275,12,0.012,10,9.365,8.96,3.651,0,0,1.43796,0,1.43074
1996-07-09,wheat/winter wheat,5,0.99,12.1,5.8,0.241,12,0.011,7.933,7.954,7.969,7.842,3.064,0,1.44534,0,1.42727
1996-07-10,wheat/winter wheat,5,0.98,14.7,0,0.213,12,0.011,0.259,0.634,0.973,1.29,1.431,0,1.85537,0,1.78237
1996-07-11,wheat/winter wheat,5,0.99,13.8,1.7,0.221,12,0.01,0,0,0.05,0.216,0.353,0,1.64098,0,1.62321
1996-07-12,wheat/winter wheat,5,0.98,16.5,0.3,0.208,12,0.01,0,0,0.028,0.116,0.208,0,2.09207,0,2.04266
1996-07-13,wheat/winter wheat,5,0.98,18.1,0.2,0.19,12,0.009,0,0,0,0.037,0.087,0,2.42023,0,2.32599
1996-07-14,wheat/winter wheat,5,0.97,19.6,0,0.169,12,0.009,0,0,0,0.002,0.021,0,2.732,0,2.62185
1996-07-15,wheat/winter wheat,5,0.96,15.2,0,0.148,12,0.008,0,0,0,0,0,0,1.80631,0,1.73543
1996-07-16,wheat/winter wheat,5,0.95,14.1,0,0.126,12,0.008,0,0,0,0,0,0,1.60661,0,1.54471
1996-07-17,wheat/winter wheat,5,0.94,14.5,0,0.105,12,0.007,0,0,0,0,0,0,1.64751,0,1.57264
1996-07-18,wheat/winter wheat,5,0.9,12.1,14.8,0.235,12,0.007,0.499,0,0,0,0,0,1.26848,0,1.24353
1996-07-19,wheat/winter wheat,5,0.89,12.5,0.1,0.216,12,0.007,0.005,0,0,0,0,0,1.31436,0,1.26459
1996-07-20,wheat/winter wheat,5,0.9,13.4,0,0.195,12,0.006,0,0,0,0,0,0,1.40494,0,1.34459
1996-07-21,wheat/winter wheat,5,0.98,14.9,0,0.176,12,0.006,0,0,0,0,0,0,1.56919,0,1.50809
1996-07-22,wheat/winter wheat,5,0.97,16.3,0,0.154,12,0.006,0,0,0,0,0,0,1.75989,0,1.67502
1996-07-23,wheat/winter wheat,5,0.97,18.6,0,0.126,12,0.005,0,0,0,0,0,0,2.12747,0,2.01546
1996-07-24,wheat/winter wheat,5,0.89,16.7,19.9,0.241,12,0.005,7.25,0.224,0,0,0,0,1.69254,0,1.65966
1996-07-25,wheat/winter wheat,5,0.96,15.8,1.9,0.236,12,0.005,1.098,0.753,0,0,0,0,1.52571,0,1.49385
1996-07-26,wheat/winter wheat,5,0.94,14.5,0,0.228,12,0.005,0.016,0.149,0,0,0,0,1.31394,0,1.29589
1996-07-27,wheat/winter wheat,5,0.94,17.8,0.1,0.204,12,0.005,0,0.016,0,0,0,0,1.79248,0,1.69945
1996-07-28,wheat/winter wheat,5,0.93,17.1,0,0.191,12,0.004,0,0,0,0,0,0,1.59465,0,1.55307
1996-07-29,wheat/winter wheat,5,0.92,17.1,0,0.171,12,0.004,0,0,0,0,0,0,1.57425,0,1.50996
1996-07-30,wheat/winter wheat,5,0.86,16.9,6.2,0.219,12,0.004,0,0,0,0,0,0,1.47836,0,1.44028
1996-07-31,wheat/winter wheat,5,0.93,17,0,0.206,12,0.004,0,0,0,0,0,0,1.45001,0,1.40991
1996-08-01,wheat/winter wheat,5,0.93,19.8,0.3,0.188,12,0.004,0,0,0,0,0,0,1.83596,0,1.7579
1996-08-02,wheat/winter wheat,5,0.93,18.2,2.7,0.191,12,0.004,0,0,0,0,0,0,1.54194,0,1.47293
1996-08-03,wheat/winter wheat,5,0.91,15.6,0,0.173,12,0.003,0,0,0,0,0,0,1.17127,0,1.12651
1996-08-04,wheat/winter wheat,5,0.91,14.5,0,0.156,12,0.003,0,0,0,0,0,0,1.02014,0,0.98517
1996-08-05,wheat/winter wheat,5,0.95,15.4,0.8,0.143,12,0.003,0,0,0,0,0,0,1.07787,0,1.03068
1996-08-06,wheat/winter wheat,5,0.96,16.5,0,0.125,12,0.003,0,0,0,0,0,0,1.14106,0,1.09688
1996-08-07,wheat/winter wheat,5,0.95,17.5,0,0.106,12,0.003,0,0,0,0,0,0,1.20779,0,1.15565
1996-08-08,wheat/winter wheat,5,0.94,17.9,0,0.094,12,0.003,0,0,0,0,0,0,1.18714,0,1.15218
1996-08-09,wheat/winter wheat,5,0.89,19.5,0,0.073,12,0.003,0,0,0,0,0,0,1.34522,0,1.2781
1996-08-10,wheat/winter wheat,5,0.53,18.4,0,0.068,12,0.003,0,0,0,0,0,0,1.16776,0,1.11027
1996-08-11,wheat/winter wheat,5,0.43,20.3,0,0.067,12,0.003,0,0,0,0,0,0,1.31838,0,1.26173
1996-08-12,wheat/winter wheat,5,0.43,18.9,0,0.066,12,0.003,0,0,0,0,0,0,1.08315,0,1.06368
1996-08-13,wheat/winter wheat,5,0.5,16.5,10.3,0.165,12,0.003,0,0,0,0,0,0,0.83255,0,0.81835
1996-08-14,wheat/winter wheat,5,0.85,16.5,0,0.149,12,0.002,0,0,0,0,0,0,0.81031,0,0.78051
1996-08-15,wheat/winter wheat,5,0.9,15.3,1.8,0.16,12,0.002,0,0,0,0,0,0,0.67547,0,0.66744
1996-08-16,wheat/winter wheat,5,0.89,16.3,2.7,0.18,12,0.002,0,0,0,0,0,0,0.70418,0,0.69502
1996-08-17,wheat/winter wheat,5,0.85,18.1,0,0.166,12,0.002,0,0,0,0,0,0,0.80376,0,0.77685
1996-08-18,wheat/winter wheat,5,0.84,17.7,0,0.151,12,0.002,0,0,0,0,0,0,0.73712,0,0.71133
1996-08-19,wheat/winter wheat,5,0.95,19.8,0,0.132,12,0.002,0,0,0,0,0,0,0.85575,0,0.81453
1996-08-20,wheat/winter wheat,6,0.8,20.7,0,0.116,12,0.002,0,0,0,0,0,0,0.87803,0,0.83577
1996-08-21,wheat/winter wheat,6,0.8,20.3,0,0.101,12,0.002,0,0,0,0,0,0,0.87803,0,0.83577
1996-08-22,,0,0.78,19.7,9.8,0.174,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-23,,0,0.82,20,0,0.148,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-24,,0,0.8,19,9.6,0.221,0,0.002,0.427,0,0,0,0,0,0,0,0
1996-08-25,,0,0.84,16.9,1.1,0.213,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-26,,0,0.84,17.2,0.1,0.192,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-27,,0,0.83,15.9,5,0.223,0,0.002,0.304,0,0,0,0,0,0,0,0
1996-08-28,,0,0.78,17.2,2.1,0.216,0,0.002,0.441,0,0,0,0,0,0,0,0
1996-08-29,,0,0.84,16.5,0.1,0.186,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-30,,0,0.76,16.1,0,0.157,0,0.002,0,0,0,0,0,0,0,0,0
1996-08-31,,0,0.75,14.6,1.3,0.146,0,0.002,0,0,0,0,0,0,0,0,0
1996-09-01,,0,0.94,12.8,0,0.128,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-02,,0,0.92,12.9,0,0.115,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-03,,0,0.92,14.9,0,0.098,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-04,,0,0.91,13.6,0,0.084,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-05,,0,0.64,11.7,1.8,0.091,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-06,,0,0.77,9.5,2.6,0.099,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-07,,0,0.91,12.1,1.3,0.087,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-08,,0,0.71,11.1,1.8,0.092,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-09,,0,0.8,10.8,2.7,0.105,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-10,,0,0.91,10.2,0.2,0.089,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-11,,0,0.73,10.7,0.2,0.076,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-12,,0,0.35,10.2,3.8,0.107,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-13,,0,0.78,9.8,10.4,0.2,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-14,,0,0.83,11.1,1.1,0.191,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-15,,0,0.82,9.7,0.9,0.18,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-16,,0,0.81,10,0.1,0.16,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-17,,0,0.8,9.2,0.1,0.146,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-18,,0,0.8,9.4,0,0.128,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-19,,0,0.79,7.8,0,0.109,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-20,,0,0.78,7.6,0,0.092,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-21,,0,0.78,8.4,0,0.077,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-22,,0,0.47,8.6,0,0.07,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-23,,0,0.23,8.8,0,0.069,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-24,,0,0.14,8.9,2,0.089,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-25,,0,0.6,7.8,2.3,0.106,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-26,,0,0.77,9.4,0.1,0.097,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-27,,0,0.76,9.8,4.3,0.123,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-28,,0,0.77,11.9,0.1,0.103,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-29,,0,0.76,10.5,4.7,0.127,0,0.001,0,0,0,0,0,0,0,0,0
1996-09-30,,0,0.77,15.4,0.8,0.107,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-01,,0,0.75,14.5,6.1,0.147,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-02,,0,0.73,9.6,10.2,0.223,0,0.001,0.782,0,0,0,0,0,0,0,0
1996-10-03,,0,0.78,9.1,0.1,0.205,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-04,,0,0.77,10.1,0.8,0.19,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-05,,0,0.76,8.6,0.1,0.181,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-06,,0,0.75,9.9,0.1,0.176,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-07,,0,0.75,9.1,7.1,0.238,0,0.001,0.647,0,0,0,0,0,0,0,0
1996-10-08,,0,0.78,11.7,0.1,0.233,0,0.001,0.109,0,0,0,0,0,0,0,0
1996-10-09,,0,0.78,11.7,0.2,0.231,0,0.001,0.005,0,0,0,0,0,0,0,0
1996-10-10,,0,0.78,9.5,0,0.224,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-11,,0,0.78,6,0,0.219,0,0.001,0,0,0,0,0,0,0,0,0
1996-10-12,wheat/winter wheat,1,0.78,7.7,0,0.216,0,0.001,0,0,0,0,0,0,0.07211,0,0.07123
1996-10-13,wheat/winter wheat,1,0.78,7.9,0,0.215,0,0.001,0,0,0,0,0,0,0.07339,0,0.07252
1996-10-14,wheat/winter wheat,1,0.77,7.3,0.1,0.213,0,0.001,0,0,0,0,0,0,0.06932,0,0.06871
1996-10-15,wheat/winter wheat,1,0.77,8.4,0.1,0.211,0,0.001,0,0,0,0,0,0,0.07665,0,0.07586
1996-10-16,wheat/winter wheat,1,0.77,10.7,0.1,0.208,0,0.001,0,0,0,0,0,0,0.09423,0,0.09331
1996-10-17,wheat/winter wheat,1,0.77,11.1,3.7,0.232,0,0.001,0.495,0,0,0,0,0,0.097,0,0.09673
1996-10-18,wheat/winter wheat,1,0.78,9.9,0,0.227,0,0.001,0,0,0,0,0,0,0.08732,0,0.08682
1996-10-19,wheat/winter wheat,1,0.78,10.1,0.8,0.227,0,0.001,0.002,0,0,0,0,0,0.08962,0,0.0884
1996-10-20,wheat/winter wheat,1,0.78,8.1,11.3,0.236,0,0.001,9.357,0,0,0,0,0,0.07426,0,0.07384
1996-10-21,wheat/winter wheat,1,0.79,7.5,3.4,0.238,0,0.001,2.584,0,0,0,0,0,0.07025,0,0.06996
1996-10-22,wheat/winter wheat,1,0.79,9.1,1.4,0.231,0,0.001,1.042,0,0,0,0,0,0.0811,0,0.08079
1996-10-23,wheat/winter wheat,1,0.93,6.2,0,0.225,0,0.001,0,0,0,0,0,0,0.06265,0,0.06223
1996-10-24,wheat/winter wheat,1,0.93,6.2,0.1,0.221,0,0.001,0,0,0,0,0,0,0.06258,0,0.06223
1996-10-25,wheat/winter wheat,1,0.92,4.4,0,0.214,0,0.001,0,0,0,0,0,0,0.05342,0,0.05293
1996-10-26,wheat/winter wheat,1,0.92,4.6,0.2,0.21,0,0.001,0,0,0,0,0,0,0.05434,0,0.05389
1996-10-27,wheat/winter wheat,1,0.92,8.7,5.4,0.235,0,0.001,2.032,0.419,0,0,0,0,0.0784,0,0.07794
1996-10-28,wheat/winter wheat,2,0.94,11.6,5,0.244,1,0.001,3.974,3.313,0,0,0,0,0.11275,0,0.11242
1996-10-29,wheat/winter wheat,2,0.91,10.5,6.7,0.244,1,0.001,6.537,6.404,0,0,0,0,0.10528,0,0.10484
1996-10-30,wheat/winter wheat,2,0.91,7.6,4.7,0.244,1,0.001,4.599,4.621,0,0,0,0,0.08374,0,0.08328
1996-10-31,wheat/winter wheat,2,0.91,8.5,0.3,0.239,1,0.001,0.601,0.917,0.307,0,0,0,0.09288,0,0.09235
1996-11-01,wheat/winter wheat,2,0.97,8.6,0,0.237,1,0,0.143,0.333,0.322,0,0,0,0.09603,0,0.09573
1996-11-02,wheat/winter wheat,2,0.92,10.6,1.9,0.241,1,0,1.328,1.048,0.831,0,0,0,0.11751,0,0.11714
1996-11-03,wheat/winter wheat,2,0.97,13.2,0.5,0.239,2,0,0.584,0.664,0.702,0,0,0,0.15257,0,0.15202
1996-11-04,wheat/winter wheat,2,0.97,12.6,0,0.238,2,0,0.152,0.296,0.406,0,0,0,0.14996,0,0.14842
1996-11-05,wheat/winter wheat,2,0.97,11.6,0,0.237,2,0,0.077,0.171,0.259,0,0,0,0.1438,0,0.14283
1996-11-06,wheat/winter wheat,2,0.92,9,0.8,0.239,2,0,0.457,0.328,0.298,0,0,0,0.11827,0,0.11781
1996-11-07,wheat/winter wheat,2,0.91,9,4.3,0.244,2,0,3.759,3.232,2.738,0,0,0,0.12106,0,0.12065
1996-11-08,wheat/winter wheat,2,0.97,5.1,0,0.24,2,0,0.414,0.731,0.966,0,0,0,0.08735,0,0.08686
1996-11-09,wheat/winter wheat,2,0.97,4,0.8,0.241,2,0,0.685,0.695,0.752,0,0,0,0.07966,0,0.07935
1996-11-10,wheat/winter wheat,2,0.97,4.7,0.4,0.24,2,0,0.458,0.517,0.574,0,0,0,0.08513,0,0.08478
1996-11-11,wheat/winter wheat,2,0.91,5.9,9.9,0.246,2,0,9.263,8.678,8.129,6.141,1.12,0,0.09547,0,0.09502
1996-11-12,wheat/winter wheat,2,0.97,4,0,0.24,2,0,0.551,0.978,1.33,1.599,1.527,0,0.08108,0,0.08104
1996-11-13,wheat/winter wheat,2,0.97,6.2,0,0.238,2,0,0.193,0.393,0.582,0.756,0.884,0,0.09905,0,0.09899
1996-11-14,wheat/winter wheat,2,0.97,2.8,0,0.237,2,0,0.077,0.195,0.317,0.438,0.546,0,0.07375,0,0.07348
1996-11-15,wheat/winter wheat,2,0.97,1.1,0,0.236,2,0,0.048,0.122,0.204,0.289,0.371,0,0.06305,0,0.06302
1996-11-16,wheat/winter wheat,2,0.97,3.5,0,0.236,2,0,0.033,0.084,0.143,0.206,0.269,0,0.07812,0,0.07807
1996-11-17,wheat/winter wheat,2,0.97,4.5,0,0.235,2,0,0.018,0.058,0.103,0.153,0.204,0,0.08553,0,0.08548
1996-11-18,wheat/winter wheat,2,0.81,5.2,5,0.245,2,0,4.018,3.227,2.563,2.017,1.575,0,0.09138,0,0.09132
1996-11-19,wheat/winter wheat,2,0.99,2.8,1,0.242,2,0,1.225,1.407,1.523,1.578,1.578,0,0.074,0,0.07396
1996-11-20,wheat/winter wheat,2,0.97,3.8,0,0.239,2,0,0.305,0.529,0.707,0.851,0.965,0,0.08088,0,0.08083
1996-11-21,wheat/winter wheat,2,0.97,4.4,0,0.237,2,0,0.13,0.266,0.393,0.509,0.613,0,0.08545,0,0.08541
1996-11-22,wheat/winter wheat,2,0.97,4,0,0.236,2,0,0.066,0.155,0.245,0.334,0.417,0,0.08272,0,0.08261
1996-11-23,wheat/winter wheat,2,0.97,0.5,0,0.236,3,0,0.035,0.097,0.164,0.233,0.3,0,0.06041,0,0.06039
1996-11-24,wheat/winter wheat,2,0.97,-0.3,0,0.236,3,0,0.025,0.069,0.119,0.172,0.225,0,0.05611,0,0.05609
1996-11-25,wheat/winter wheat,2,1,-0.3,0,0.236,3,0,0.019,0.052,0.09,0.132,0.176,0,0.05624,0,0.056
1996-11-26,wheat/winter wheat,2,0.97,0.1,0,0.235,3,0,0.015,0.04,0.071,0.105,0.141,0,0.05797,0,0.05796
1996-11-27,wheat/winter wheat,2,1,-1.1,1,0.241,3,0,0.57,0.287,0.165,0.132,0.137,0,0.05194,0,0.05193
1996-11-28,wheat/winter wheat,2,1,0.4,3,0.244,3,0,2.761,2.298,1.791,1.319,0.933,0,0.05935,0,0.05933
1996-11-29,wheat/winter wheat,2,1,-0.2,1,0.242,3,0,1.237,1.356,1.411,1.398,1.317,0,0.05619,0,0.05612
1996-11-30,wheat/winter wheat,2,1,1,7,0.246,3,0,6.817,6.501,6.201,5.907,5.607,0,0.06243,0,0.06241
1996-12-01,wheat/winter wheat,2,1,1.3,2,0.244,3,0,2.236,2.421,2.585,2.729,2.855,0,0.06401,0,0.064
1996-12-02,wheat/winter wheat,2,0.98,3.8,3,0.244,3,0,2.938,2.9,2.877,2.867,2.866,0,0.08001,0,0.07999
1996-12-03,wheat/winter wheat,2,0.97,4.1,0,0.24,3,0,0.427,0.737,0.98,1.18,1.348,0,0.08239,0,0.08223
1996-12-04,wheat/winter wheat,2,0.97,4.1,0,0.238,3,0,0.165,0.334,0.489,0.633,0.765,0,0.08263,0,0.08241
1996-12-05,wheat/winter wheat,2,1,-0.3,0,0.237,3,0,0.076,0.18,0.286,0.391,0.49,0,0.05576,0,0.0556
1996-12-06,wheat/winter wheat,2,1,-2.3,0,0.237,3,0.004,0,0.096,0.18,0.261,0.338,0,0.04646,0,0.04636
1996-12-07,wheat/winter wheat,2,0.84,-1.8,0,0.237,3,0.074,0,0.06,0.122,0.184,0.246,0,0.04845,0,0.04842
1996-12-08,wheat/winter wheat,2,0.84,-1.2,0,0.237,3,0.291,0,0.041,0.088,0.137,0.186,0,0.05105,0,0.05102
1996-12-09,wheat/winter wheat,2,0.84,-1.9,0,0.237,3,0.47,0,0.03,0.066,0.105,0.146,0,0.04785,0,0.04783
1996-12-10,wheat/winter wheat,2,0.84,-1,0,0.237,3,0.518,0,0.023,0.051,0.083,0.117,0,0.05181,0,0.05178
1996-12-11,wheat/winter wheat,2,0.84,-1.4,0,0.237,3,0.496,0,0,0.036,0.066,0.095,0,0.0499,0,0.04987
1996-12-12,wheat/winter wheat,2,0.84,-0.3,0,0.237,3,0.454,0,0,0.026,0.052,0.078,0,0.05499,0,0.05497
1996-12-13,wheat/winter wheat,2,0.78,0.1,0,0.237,3,0.409,0,0,0.02,0.042,0.065,0,0.05693,0,0.05688
1996-12-14,wheat/winter wheat,2,1,-2.2,0,0.237,3,0.369,0,0,0.016,0.035,0.055,0,0.0463,0,0.04616
1996-12-15,wheat/winter wheat,2,1,0.9,1.5,0.252,3,0.333,0,0,0.013,0.029,0.047,0,0.06098,0,0.06093
1996-12-16,wheat/winter wheat,2,1,-2.4,0,0.252,3,0.302,0,0,0.011,0.025,0.04,0,0.04525,0,0.04518
1996-12-17,wheat/winter wheat,2,1,-0.1,0,0.252,3,0.275,0,0,0.009,0.021,0.035,0,0.05557,0,0.05549
1996-12-18,wheat/winter wheat,2,1,0.9,0,0.252,3,0.251,0,0,0.008,0.018,0.03,0,0.06066,0,0.06061
1996-12-19,wheat/winter wheat,2,1,-0.3,1.3,0.266,3,0.23,0,0,0.007,0.016,0.027,0,0.05439,0,0.0543
1996-12-20,wheat/winter wheat,2,1,-4,0,0.266,3,0.212,0,0,0.006,0.014,0.024,0,0.03891,0,0.03885
1996-12-21,wheat/winter wheat,2,1,-7.3,0,0.266,3,0.196,0,0,0.005,0.012,0.021,0,0.0289,0,0.02883
1996-12-22,wheat/winter wheat,2,1,-5.6,0,0.266,3,0.182,0,0,0.005,0.011,0.019,0,0.03358,0,0.03356
1996-12-23,wheat/winter wheat,2,1,-5.3,0,0.266,3,0.169,0,0,0.004,0.01,0.017,0,0.03446,0,0.03444
1996-12-24,wheat/winter wheat,2,1,-6.9,0,0.266,3,0.157,0,0,0.004,0.009,0.016,0,0.02983,0,0.02978
1996-12-25,wheat/winter wheat,2,1,-5.4,0,0.266,3,0.147,0,0,0.003,0.008,0.014,0,0.03413,0,0.03405
1996-12-26,wheat/winter wheat,2,1,-7.4,0,0.266,3,0.138,0,0,0,0.007,0.013,0,0.02843,0,0.0284
1996-12-27,wheat/winter wheat,2,1,-9.6,0,0.266,3,0.129,0,0,0,0.006,0.012,0,0.0233,0,0.02328
1996-12-28,wheat/winter wheat,2,1,-14.1,0,0.266,3,0.121,0,0,0,0.005,0.011,0,0.01553,0,0.01551
1996-12-29,wheat/winter wheat,2,1,-12.1,1.8,0.286,3,0.114,0,0,0,0.005,0.01,0,0.01857,0,0.01856
1996-12-30,wheat/winter wheat,2,1,-13.5,0,0.286,3,0.108,0,0,0,0.004,0.009,0,0.01637,0,0.01635
1996-12-31,wheat/winter wheat,2,1,-15.5,0,0.286,3,0.102,0,0,0,0.004,0.008,0,0.01366,0,0.01365
1997-01-01,wheat/winter wheat,2,1,-18.4,0,0.286,3,0.096,0,0,0,0.003,0.008,0,0.01051,0,0.01051
1997-01-02,wheat/winter wheat,2,1,-18,0,0.286,3,0.091,0,0,0,0.003,0.007,0,0.01089,0,0.01089
1997-01-03,wheat/winter wheat,2,1,-9.6,0,0.286,3,0.087,0,0,0,0.003,0.006,0,0.02319,0,0.02317
